"","min_2","max_other","target_score","gene","rank"
"FAAH",0.05,0.81,-0.76,"FAAH",9686
"FAM167A",0.03,0.79,-0.76,"FAM167A",9687
"UBE2R2",0.95,1.71,-0.76,"UBE2R2",9688
"SPOCK1",0.02,0.78,-0.76,"SPOCK1",9689
"MTR",1.49,2.25,-0.76,"MTR",9690
"OR8B12",0.01,0.77,-0.76,"OR8B12",9691
"WDYHV1",1.47,2.23,-0.76,"WDYHV1",9692
"DNAH14",0,0.76,-0.76,"DNAH14",9693
"ZNF500",0.81,1.57,-0.76,"ZNF500",9694
"VPS13D",0.78,1.54,-0.76,"VPS13D",9695
"BTNL8",0.53,1.29,-0.76,"BTNL8",9696
"APCDD1",0,0.76,-0.76,"APCDD1",9697
"PBLD",0.5,1.26,-0.76,"PBLD",9698
"STX5",0.32,1.08,-0.76,"STX5",9699
"CTCFL",0.79,1.55,-0.76,"CTCFL",9700
"FBXO9",1.03,1.79,-0.76,"FBXO9",9701
"PCDHGA12",0,0.76,-0.76,"PCDHGA12",9702
"HAVCR1",0.53,1.29,-0.76,"HAVCR1",9703
"NLGN1",0,0.76,-0.76,"NLGN1",9704
"ULBP3",0.23,0.99,-0.76,"ULBP3",9705
"TAS2R31",0.06,0.82,-0.76,"TAS2R31",9706
"ARG1",0.02,0.78,-0.76,"ARG1",9707
"PLCL1",0.08,0.84,-0.76,"PLCL1",9708
"ANKRD16",0.85,1.61,-0.76,"ANKRD16",9709
"SUFU",0.58,1.34,-0.76,"SUFU",9710
"PPIP5K1",0.84,1.6,-0.76,"PPIP5K1",9711
"SIMC1",0.85,1.61,-0.76,"SIMC1",9712
"ENO3",0.35,1.11,-0.76,"ENO3",9713
"PANK3",0.85,1.61,-0.76,"PANK3",9714
"ZNF428",0.6,1.36,-0.76,"ZNF428",9715
"DNTTIP1",1.38,2.14,-0.76,"DNTTIP1",9716
"PRPF39",2.32,3.08,-0.76,"PRPF39",9717
"NUP214",1.69,2.45,-0.76,"NUP214",9718
"CKS1B",3.36,4.12,-0.76,"CKS1B",9719
"HP1BP3",3.31,4.07,-0.76,"HP1BP3",9720
"CCNI",3.98,4.74,-0.76,"CCNI",9721
"MRPS18B",3.68,4.44,-0.76,"MRPS18B",9722
"ALG12",2.17,2.93,-0.76,"ALG12",9723
"DKC1",2.71,3.47,-0.76,"DKC1",9724
"RBM18",2.3,3.06,-0.76,"RBM18",9725
"MRPL52",2.42,3.18,-0.76,"MRPL52",9726
"ZNF451",1.88,2.64,-0.76,"ZNF451",9727
"NCAPH2",2.53,3.29,-0.76,"NCAPH2",9728
"NHLRC3",1.71,2.47,-0.76,"NHLRC3",9729
"SRSF11",3.65,4.41,-0.76,"SRSF11",9730
"ADSS",3.35,4.11,-0.76,"ADSS",9731
"SPAG16",1.67,2.43,-0.76,"SPAG16",9732
"ABHD4",2.11,2.87,-0.76,"ABHD4",9733
"CUL1",2.65,3.41,-0.76,"CUL1",9734
"FLCN",1.92,2.68,-0.76,"FLCN",9735
"GYG1",3.4,4.16,-0.76,"GYG1",9736
"CASP4",4.97,5.73,-0.760000000000001,"CASP4",9737
"MYL12A",7.02,7.78,-0.760000000000001,"MYL12A",9738
"CNN2",5.31,6.07,-0.760000000000001,"CNN2",9739
"PGK1",6.14,6.9,-0.760000000000001,"PGK1",9740
"SS18",3.49,4.26,-0.77,"SS18",9741
"RAB1B",4,4.77,-0.77,"RAB1B",9742
"IDI1",3.62,4.39,-0.77,"IDI1",9743
"DENND2D",4.37,5.14,-0.77,"DENND2D",9744
"ACP1",3.91,4.68,-0.77,"ACP1",9745
"NDUFAB1",4,4.77,-0.77,"NDUFAB1",9746
"TNKS2",1.28,2.05,-0.77,"TNKS2",9747
"MBOAT7",1.34,2.11,-0.77,"MBOAT7",9748
"HN1L",1.24,2.01,-0.77,"HN1L",9749
"TSC22D2",1.51,2.28,-0.77,"TSC22D2",9750
"TCOF1",1.74,2.51,-0.77,"TCOF1",9751
"TRNT1",1.57,2.34,-0.77,"TRNT1",9752
"RAVER2",0.05,0.82,-0.77,"RAVER2",9753
"CENPP",0.38,1.15,-0.77,"CENPP",9754
"C5AR2",0.05,0.82,-0.77,"C5AR2",9755
"ANKS4B",0.92,1.69,-0.77,"ANKS4B",9756
"ZDHHC21",0.68,1.45,-0.77,"ZDHHC21",9757
"ALKBH1",0.91,1.68,-0.77,"ALKBH1",9758
"TRDMT1",0.67,1.44,-0.77,"TRDMT1",9759
"HMGXB4",1.33,2.1,-0.77,"HMGXB4",9760
"ANKRD20A4",0.08,0.85,-0.77,"ANKRD20A4",9761
"ADCK5",0.96,1.73,-0.77,"ADCK5",9762
"LLGL1",1.29,2.06,-0.77,"LLGL1",9763
"SSTR3",0.04,0.81,-0.77,"SSTR3",9764
"GTF3C2",2.2,2.97,-0.77,"GTF3C2",9765
"MARCH6",2.73,3.5,-0.77,"MARCH6",9766
"DPH2",2,2.77,-0.77,"DPH2",9767
"TCF25",3.78,4.55,-0.77,"TCF25",9768
"PJA2",2.75,3.52,-0.77,"PJA2",9769
"RDH8",0,0.77,-0.77,"RDH8",9770
"NEK5",2.31,3.08,-0.77,"NEK5",9771
"WBP2NL",0,0.77,-0.77,"WBP2NL",9772
"POTEF",0.1,0.87,-0.77,"POTEF",9773
"PCBD1",2.15,2.92,-0.77,"PCBD1",9774
"IKZF5",1.08,1.85,-0.77,"IKZF5",9775
"GMIP",1.79,2.56,-0.77,"GMIP",9776
"CRTC3",1.31,2.08,-0.77,"CRTC3",9777
"HBS1L",2.31,3.08,-0.77,"HBS1L",9778
"B3GALNT2",0.8,1.57,-0.77,"B3GALNT2",9779
"GIT2",3.73,4.5,-0.77,"GIT2",9780
"LANCL1",1.75,2.52,-0.77,"LANCL1",9781
"VPS4A",2.88,3.65,-0.77,"VPS4A",9782
"NECAB2",0,0.77,-0.77,"NECAB2",9783
"ZSWIM4",0.03,0.8,-0.77,"ZSWIM4",9784
"RPP21",3.15,3.92,-0.77,"RPP21",9785
"SLURP1",0,0.77,-0.77,"SLURP1",9786
"BRAF",0.98,1.75,-0.77,"BRAF",9787
"HRK",0,0.77,-0.77,"HRK",9788
"TRIM27",2.95,3.72,-0.77,"TRIM27",9789
"MAP4K5",0.94,1.71,-0.77,"MAP4K5",9790
"LPAR2",2.55,3.32,-0.77,"LPAR2",9791
"SH3BP5L",0.22,0.99,-0.77,"SH3BP5L",9792
"MRS2",1.5,2.27,-0.77,"MRS2",9793
"CPSF4",1.13,1.9,-0.77,"CPSF4",9794
"FGD6",0.07,0.84,-0.77,"FGD6",9795
"PYROXD2",0.3,1.07,-0.77,"PYROXD2",9796
"SMG8",0.96,1.73,-0.77,"SMG8",9797
"LCE2D",0,0.77,-0.77,"LCE2D",9798
"METTL14",1.81,2.58,-0.77,"METTL14",9799
"TSPO2",0,0.77,-0.77,"TSPO2",9800
"GOLGA2",1.88,2.65,-0.77,"GOLGA2",9801
"PKIA",0.55,1.32,-0.77,"PKIA",9802
"CTXN3",0,0.77,-0.77,"CTXN3",9803
"AFF1",1.15,1.92,-0.77,"AFF1",9804
"FRMD3",0.01,0.78,-0.77,"FRMD3",9805
"KCNA2",0.11,0.88,-0.77,"KCNA2",9806
"CUEDC2",3.43,4.2,-0.77,"CUEDC2",9807
"ELAVL4",0,0.77,-0.77,"ELAVL4",9808
"LRRC4B",0,0.77,-0.77,"LRRC4B",9809
"DLD",2.84,3.61,-0.77,"DLD",9810
"CLDND2",0,0.77,-0.77,"CLDND2",9811
"FGF12",0.04,0.81,-0.77,"FGF12",9812
"FAM129B",0,0.77,-0.77,"FAM129B",9813
"PPP6R2",1.9,2.67,-0.77,"PPP6R2",9814
"VPS4B",2.76,3.53,-0.77,"VPS4B",9815
"PIWIL2",0.8,1.57,-0.77,"PIWIL2",9816
"CHIC1",0.51,1.28,-0.77,"CHIC1",9817
"CCBE1",0.81,1.58,-0.77,"CCBE1",9818
"RAD51B",1.58,2.35,-0.77,"RAD51B",9819
"THAP11",1.87,2.64,-0.77,"THAP11",9820
"ZNF300",0.08,0.85,-0.77,"ZNF300",9821
"NGDN",3.35,4.12,-0.77,"NGDN",9822
"NDNF",0,0.77,-0.77,"NDNF",9823
"SPDYE5",2.08,2.85,-0.77,"SPDYE5",9824
"HIST1H2AM",1.18,1.95,-0.77,"HIST1H2AM",9825
"GPR3",0.02,0.79,-0.77,"GPR3",9826
"FGF11",0.02,0.79,-0.77,"FGF11",9827
"CHRNB4",0.03,0.8,-0.77,"CHRNB4",9828
"C11orf71",1.4,2.17,-0.77,"C11orf71",9829
"UNC13D",2.83,3.6,-0.77,"UNC13D",9830
"ZNF792",0.72,1.49,-0.77,"ZNF792",9831
"ENKD1",0.13,0.9,-0.77,"ENKD1",9832
"ANKRD39",2.97,3.74,-0.77,"ANKRD39",9833
"CEP97",0.75,1.52,-0.77,"CEP97",9834
"C1orf35",1.75,2.52,-0.77,"C1orf35",9835
"XYLB",0.11,0.88,-0.77,"XYLB",9836
"SMG9",1.1,1.87,-0.77,"SMG9",9837
"LAMTOR3",1.31,2.08,-0.77,"LAMTOR3",9838
"SLC35B1",2.87,3.64,-0.77,"SLC35B1",9839
"XRCC1",2.57,3.34,-0.77,"XRCC1",9840
"IRAK2",1.22,1.99,-0.77,"IRAK2",9841
"RNF152",0,0.77,-0.77,"RNF152",9842
"TM9SF3",0.99,1.76,-0.77,"TM9SF3",9843
"SLC25A45",2.3,3.07,-0.77,"SLC25A45",9844
"TRIM46",0.41,1.18,-0.77,"TRIM46",9845
"TPD52L2",2.87,3.64,-0.77,"TPD52L2",9846
"DERA",1.96,2.73,-0.77,"DERA",9847
"MCCC2",2.43,3.2,-0.77,"MCCC2",9848
"TDP2",2.57,3.34,-0.77,"TDP2",9849
"NUCKS1",2.39,3.16,-0.77,"NUCKS1",9850
"PHLPP2",0.27,1.04,-0.77,"PHLPP2",9851
"STIM1",2.68,3.45,-0.77,"STIM1",9852
"LINC00116",1.29,2.06,-0.77,"LINC00116",9853
"GYPE",0.03,0.8,-0.77,"GYPE",9854
"PTK6",1.08,1.85,-0.77,"PTK6",9855
"LRPAP1",2.22,2.99,-0.77,"LRPAP1",9856
"TRIM41",0.58,1.35,-0.77,"TRIM41",9857
"MPRIP",0.85,1.62,-0.77,"MPRIP",9858
"PRSS53",0.35,1.12,-0.77,"PRSS53",9859
"RBM38",1.93,2.7,-0.77,"RBM38",9860
"VPS13C",1.95,2.72,-0.77,"VPS13C",9861
"PTER",1.39,2.16,-0.77,"PTER",9862
"ATF1",1.47,2.24,-0.77,"ATF1",9863
"PGM2",1.97,2.74,-0.77,"PGM2",9864
"C7orf50",3.59,4.36,-0.77,"C7orf50",9865
"BCAS2",3.51,4.28,-0.77,"BCAS2",9866
"PDCD6",4.67,5.44,-0.77,"PDCD6",9867
"PRDX6",4.01,4.78,-0.77,"PRDX6",9868
"CDC42",5.32,6.1,-0.779999999999999,"CDC42",9869
"CPSF3",2.43,3.21,-0.78,"CPSF3",9870
"CSE1L",2.1,2.88,-0.78,"CSE1L",9871
"PHTF2",2.79,3.57,-0.78,"PHTF2",9872
"HMGN4",3.97,4.75,-0.78,"HMGN4",9873
"CAT",3.27,4.05,-0.78,"CAT",9874
"TSSC1",2.58,3.36,-0.78,"TSSC1",9875
"STUB1",1.58,2.36,-0.78,"STUB1",9876
"POR",2.68,3.46,-0.78,"POR",9877
"ALG11",1.83,2.61,-0.78,"ALG11",9878
"IDE",1.25,2.03,-0.78,"IDE",9879
"SNAPC3",1.5,2.28,-0.78,"SNAPC3",9880
"UGGT1",1.98,2.76,-0.78,"UGGT1",9881
"PCYT1A",1.81,2.59,-0.78,"PCYT1A",9882
"METTL10",1.11,1.89,-0.78,"METTL10",9883
"ZNF460",3.16,3.94,-0.78,"ZNF460",9884
"NDUFA9",3.81,4.59,-0.78,"NDUFA9",9885
"DIDO1",2.98,3.76,-0.78,"DIDO1",9886
"FBXL12",2.22,3,-0.78,"FBXL12",9887
"DDX49",2.49,3.27,-0.78,"DDX49",9888
"TMEM167A",1.81,2.59,-0.78,"TMEM167A",9889
"SKP2",2.14,2.92,-0.78,"SKP2",9890
"CCNT2",1.27,2.05,-0.78,"CCNT2",9891
"NOP56",3.32,4.1,-0.78,"NOP56",9892
"ZBTB24",1.73,2.51,-0.78,"ZBTB24",9893
"PPP1R12B",1.5,2.28,-0.78,"PPP1R12B",9894
"APH1B",0.88,1.66,-0.78,"APH1B",9895
"MEST",0.61,1.39,-0.78,"MEST",9896
"SLC35G6",0.16,0.94,-0.78,"SLC35G6",9897
"SLC9A1",0.63,1.41,-0.78,"SLC9A1",9898
"CLMP",0.04,0.82,-0.78,"CLMP",9899
"HPCAL4",0.04,0.82,-0.78,"HPCAL4",9900
"PBK",0.91,1.69,-0.78,"PBK",9901
"ZNF646",0.38,1.16,-0.78,"ZNF646",9902
"NYAP2",0.66,1.44,-0.78,"NYAP2",9903
"LINC00282",0.05,0.83,-0.78,"LINC00282",9904
"RFPL2",0,0.78,-0.78,"RFPL2",9905
"DCAF4L1",0.02,0.8,-0.78,"DCAF4L1",9906
"FPGT",0.7,1.48,-0.78,"FPGT",9907
"IGSF11",0.01,0.79,-0.78,"IGSF11",9908
"ACAP2",1.76,2.54,-0.78,"ACAP2",9909
"OR2M3",0,0.78,-0.78,"OR2M3",9910
"HSF5",0.51,1.29,-0.78,"HSF5",9911
"TNFSF15",0.24,1.02,-0.78,"TNFSF15",9912
"SLC12A2",0.8,1.58,-0.78,"SLC12A2",9913
"MR1",1.53,2.31,-0.78,"MR1",9914
"ZBTB18",0.01,0.79,-0.78,"ZBTB18",9915
"ZNF561",0.75,1.53,-0.78,"ZNF561",9916
"PFAS",0.71,1.49,-0.78,"PFAS",9917
"ALPK3",0.01,0.79,-0.78,"ALPK3",9918
"TCHH",0.02,0.8,-0.78,"TCHH",9919
"F2RL1",0.26,1.04,-0.78,"F2RL1",9920
"FAHD2A",1.74,2.52,-0.78,"FAHD2A",9921
"LRP12",0,0.78,-0.78,"LRP12",9922
"ZBTB32",1.93,2.71,-0.78,"ZBTB32",9923
"CRY2",1.39,2.17,-0.78,"CRY2",9924
"AKT1",1.84,2.62,-0.78,"AKT1",9925
"KRTAP21.1",0,0.78,-0.78,"KRTAP21.1",9926
"VPREB1",0,0.78,-0.78,"VPREB1",9927
"AKAP6",0,0.78,-0.78,"AKAP6",9928
"MMAB",0.73,1.51,-0.78,"MMAB",9929
"HOXA9",0,0.78,-0.78,"HOXA9",9930
"BBS12",0.69,1.47,-0.78,"BBS12",9931
"ANKLE2",1.14,1.92,-0.78,"ANKLE2",9932
"RAB11FIP4",1.24,2.02,-0.78,"RAB11FIP4",9933
"PCDHB14",0,0.78,-0.78,"PCDHB14",9934
"TCF20",0.81,1.59,-0.78,"TCF20",9935
"UCN",0.08,0.86,-0.78,"UCN",9936
"TCP11L1",0.81,1.59,-0.78,"TCP11L1",9937
"LHFPL1",0.01,0.79,-0.78,"LHFPL1",9938
"DCP2",1.86,2.64,-0.78,"DCP2",9939
"RIPK4",0,0.78,-0.78,"RIPK4",9940
"KRTAP12.3",0.27,1.05,-0.78,"KRTAP12.3",9941
"POLM",1.8,2.58,-0.78,"POLM",9942
"ZMAT3",0.75,1.53,-0.78,"ZMAT3",9943
"LIMK2",1.7,2.48,-0.78,"LIMK2",9944
"KRT2",0,0.78,-0.78,"KRT2",9945
"COL4A5",0,0.78,-0.78,"COL4A5",9946
"RABL6",0.41,1.19,-0.78,"RABL6",9947
"CCR9",0.18,0.96,-0.78,"CCR9",9948
"VGLL1",0,0.78,-0.78,"VGLL1",9949
"KRTAP25.1",0,0.78,-0.78,"KRTAP25.1",9950
"CES4A",0.3,1.08,-0.78,"CES4A",9951
"HDC",0.01,0.79,-0.78,"HDC",9952
"RING1",0.51,1.29,-0.78,"RING1",9953
"PLD1",0.15,0.93,-0.78,"PLD1",9954
"OR1D2",0,0.78,-0.78,"OR1D2",9955
"OR11G2",0,0.78,-0.78,"OR11G2",9956
"HIST1H3B",0.57,1.35,-0.78,"HIST1H3B",9957
"ZNF518B",0.57,1.35,-0.78,"ZNF518B",9958
"TCTA",2.84,3.62,-0.78,"TCTA",9959
"LSG1",2.13,2.91,-0.78,"LSG1",9960
"SERGEF",2.44,3.22,-0.78,"SERGEF",9961
"EIF3G",5.06,5.84,-0.78,"EIF3G",9962
"SF3A1",2.03,2.81,-0.78,"SF3A1",9963
"TMEM120A",2.59,3.37,-0.78,"TMEM120A",9964
"GEMIN8",2.03,2.81,-0.78,"GEMIN8",9965
"EIF4G3",1.65,2.43,-0.78,"EIF4G3",9966
"INPP5K",2.69,3.47,-0.78,"INPP5K",9967
"ZDHHC24",2.61,3.39,-0.78,"ZDHHC24",9968
"OFD1",2.46,3.24,-0.78,"OFD1",9969
"OXA1L",4.16,4.94,-0.78,"OXA1L",9970
"RFFL",1.96,2.74,-0.78,"RFFL",9971
"APEX2",2.11,2.89,-0.78,"APEX2",9972
"CCDC59",1.92,2.7,-0.78,"CCDC59",9973
"STRN3",1.63,2.41,-0.78,"STRN3",9974
"ARF4",3.7,4.48,-0.78,"ARF4",9975
"PRMT2",4.17,4.95,-0.78,"PRMT2",9976
"PIP4K2A",4.33,5.11,-0.78,"PIP4K2A",9977
"RIOK2",1.65,2.43,-0.78,"RIOK2",9978
"ADSL",3.46,4.24,-0.78,"ADSL",9979
"NR1H2",3.23,4.02,-0.79,"NR1H2",9980
"MREG",1.76,2.55,-0.79,"MREG",9981
"XRN1",1.55,2.34,-0.79,"XRN1",9982
"MRPL19",1.12,1.91,-0.79,"MRPL19",9983
"FAM168B",1.55,2.34,-0.79,"FAM168B",9984
"RPL26L1",1.97,2.76,-0.79,"RPL26L1",9985
"SIAH3",0.04,0.83,-0.79,"SIAH3",9986
"ATXN7L3",0.61,1.4,-0.79,"ATXN7L3",9987
"NUDT18",0.92,1.71,-0.79,"NUDT18",9988
"MAP6D1",0.16,0.95,-0.79,"MAP6D1",9989
"ABHD16B",0.67,1.46,-0.79,"ABHD16B",9990
"UST",0.36,1.15,-0.79,"UST",9991
"CTIF",0.03,0.82,-0.79,"CTIF",9992
"BRPF1",0.86,1.65,-0.79,"BRPF1",9993
"PITPNA",0.92,1.71,-0.79,"PITPNA",9994
"PDIK1L",0.9,1.69,-0.79,"PDIK1L",9995
"NHLRC2",0.93,1.72,-0.79,"NHLRC2",9996
"TANC2",0.01,0.8,-0.79,"TANC2",9997
"PLRG1",2.37,3.16,-0.79,"PLRG1",9998
"POP4",2.41,3.2,-0.79,"POP4",9999
"NDUFA12",4.36,5.15,-0.79,"NDUFA12",10000
"TMIE",0,0.79,-0.79,"TMIE",10001
"ARHGAP11B",1.65,2.44,-0.79,"ARHGAP11B",10002
"SECISBP2",2.02,2.81,-0.79,"SECISBP2",10003
"HMCN1",0.01,0.8,-0.79,"HMCN1",10004
"EFTUD2",2.9,3.69,-0.79,"EFTUD2",10005
"PTBP2",1.6,2.39,-0.79,"PTBP2",10006
"NPC1",2.03,2.82,-0.79,"NPC1",10007
"NEDD4L",0.13,0.92,-0.79,"NEDD4L",10008
"TXNDC12",2.91,3.7,-0.79,"TXNDC12",10009
"HIST1H2AG",0.8,1.59,-0.79,"HIST1H2AG",10010
"FGF19",0,0.79,-0.79,"FGF19",10011
"SMIM10",0.19,0.98,-0.79,"SMIM10",10012
"TRIM39",1.19,1.98,-0.79,"TRIM39",10013
"BCCIP",3.16,3.95,-0.79,"BCCIP",10014
"KAT6B",1.69,2.48,-0.79,"KAT6B",10015
"TLK1",3.11,3.9,-0.79,"TLK1",10016
"GBP4",3.26,4.05,-0.79,"GBP4",10017
"RAB2B",2.05,2.84,-0.79,"RAB2B",10018
"PIGM",1.56,2.35,-0.79,"PIGM",10019
"PTGER3",0,0.79,-0.79,"PTGER3",10020
"SLC25A5",5.43,6.22,-0.79,"SLC25A5",10021
"HIST1H3G",1.33,2.12,-0.79,"HIST1H3G",10022
"ACAP1",4.44,5.23,-0.79,"ACAP1",10023
"SEC24B",2.12,2.91,-0.79,"SEC24B",10024
"WDR7",1.05,1.84,-0.79,"WDR7",10025
"SLC25A11",3.06,3.85,-0.79,"SLC25A11",10026
"MRPS31",2.91,3.7,-0.79,"MRPS31",10027
"EHMT1",2.36,3.15,-0.79,"EHMT1",10028
"ERAP1",2.52,3.31,-0.79,"ERAP1",10029
"ACAD9",1.65,2.44,-0.79,"ACAD9",10030
"SEMA4D",3.04,3.83,-0.79,"SEMA4D",10031
"HSCB",1.83,2.62,-0.79,"HSCB",10032
"IMPG2",0.13,0.92,-0.79,"IMPG2",10033
"PAX6",0.02,0.81,-0.79,"PAX6",10034
"UPB1",0.01,0.8,-0.79,"UPB1",10035
"ZDHHC20",1.5,2.29,-0.79,"ZDHHC20",10036
"QRFPR",0.29,1.08,-0.79,"QRFPR",10037
"MICAL1",2.95,3.74,-0.79,"MICAL1",10038
"CSNK2A1",2.54,3.33,-0.79,"CSNK2A1",10039
"RNF41",2.6,3.39,-0.79,"RNF41",10040
"ANKRD42",0.12,0.91,-0.79,"ANKRD42",10041
"GPATCH1",1.07,1.86,-0.79,"GPATCH1",10042
"MAGEA2B",0,0.79,-0.79,"MAGEA2B",10043
"PRDX2",4.35,5.14,-0.79,"PRDX2",10044
"CECR2",0.01,0.8,-0.79,"CECR2",10045
"SLC39A9",2.18,2.97,-0.79,"SLC39A9",10046
"HAS3",0.02,0.81,-0.79,"HAS3",10047
"USP17L11",0,0.79,-0.79,"USP17L11",10048
"TUBB8",0.01,0.8,-0.79,"TUBB8",10049
"ZNF780A",1.48,2.27,-0.79,"ZNF780A",10050
"KDM5C",1.38,2.17,-0.79,"KDM5C",10051
"DICER1",1.13,1.92,-0.79,"DICER1",10052
"TOM1L2",0.72,1.51,-0.79,"TOM1L2",10053
"C14orf159",2.62,3.41,-0.79,"C14orf159",10054
"HADH",2.3,3.09,-0.79,"HADH",10055
"VHL",2.29,3.08,-0.79,"VHL",10056
"N4BP3",0.1,0.89,-0.79,"N4BP3",10057
"NEU1",2.93,3.72,-0.79,"NEU1",10058
"ESPNL",0,0.79,-0.79,"ESPNL",10059
"DMBX1",0.78,1.57,-0.79,"DMBX1",10060
"CRTC1",0.45,1.24,-0.79,"CRTC1",10061
"TGFB2",0,0.79,-0.79,"TGFB2",10062
"NUDT10",0.1,0.89,-0.79,"NUDT10",10063
"TPP2",2.28,3.07,-0.79,"TPP2",10064
"MORC3",2.15,2.94,-0.79,"MORC3",10065
"COL4A3BP",1.54,2.33,-0.79,"COL4A3BP",10066
"ZSWIM6",0.44,1.23,-0.79,"ZSWIM6",10067
"FEN1",2.36,3.15,-0.79,"FEN1",10068
"ARMCX6",2.91,3.7,-0.79,"ARMCX6",10069
"CAMKK2",1.25,2.04,-0.79,"CAMKK2",10070
"PDHA1",2.5,3.29,-0.79,"PDHA1",10071
"ATP9B",1.56,2.35,-0.79,"ATP9B",10072
"EIF2B4",2.33,3.12,-0.79,"EIF2B4",10073
"PLA2G1B",0,0.79,-0.79,"PLA2G1B",10074
"ANKRD44",4.33,5.12,-0.79,"ANKRD44",10075
"ANKS6",0.07,0.86,-0.79,"ANKS6",10076
"FBXW4",2.06,2.85,-0.79,"FBXW4",10077
"TGIF2.C20orf24",0.83,1.62,-0.79,"TGIF2.C20orf24",10078
"MXD3",1.45,2.24,-0.79,"MXD3",10079
"DNPEP",1.7,2.49,-0.79,"DNPEP",10080
"PYROXD1",1.43,2.22,-0.79,"PYROXD1",10081
"GTPBP8",1.89,2.68,-0.79,"GTPBP8",10082
"PPP1R2",3.69,4.48,-0.79,"PPP1R2",10083
"FGD3",3.82,4.61,-0.79,"FGD3",10084
"UCKL1",2.52,3.32,-0.8,"UCKL1",10085
"ZNF680",1.33,2.13,-0.8,"ZNF680",10086
"PCBP2",3.34,4.14,-0.8,"PCBP2",10087
"NEDD9",3.14,3.94,-0.8,"NEDD9",10088
"HCFC1",1.79,2.59,-0.8,"HCFC1",10089
"HPS1",3.06,3.86,-0.8,"HPS1",10090
"USP16",2.54,3.34,-0.8,"USP16",10091
"CPT2",1.54,2.34,-0.8,"CPT2",10092
"HMGN1",5.8,6.6,-0.8,"HMGN1",10093
"VPS53",1.96,2.76,-0.8,"VPS53",10094
"SHOC2",2.22,3.02,-0.8,"SHOC2",10095
"ARHGAP9",4.49,5.29,-0.8,"ARHGAP9",10096
"MIF4GD",2.97,3.77,-0.8,"MIF4GD",10097
"SMARCAL1",1.48,2.28,-0.8,"SMARCAL1",10098
"SETMAR",1.25,2.05,-0.8,"SETMAR",10099
"STAT5B",2.14,2.94,-0.8,"STAT5B",10100
"CD84",2.83,3.63,-0.8,"CD84",10101
"CDC73",1.83,2.63,-0.8,"CDC73",10102
"SLC6A6",1.75,2.55,-0.8,"SLC6A6",10103
"ETS1",2.72,3.52,-0.8,"ETS1",10104
"FUNDC1",1.52,2.32,-0.8,"FUNDC1",10105
"CTC1",2.04,2.84,-0.8,"CTC1",10106
"SEC61A1",3.7,4.5,-0.8,"SEC61A1",10107
"PTPMT1",1.83,2.63,-0.8,"PTPMT1",10108
"PTP4A1",3,3.8,-0.8,"PTP4A1",10109
"KIAA0141",1.83,2.63,-0.8,"KIAA0141",10110
"KCNAB2",3.18,3.98,-0.8,"KCNAB2",10111
"AP2A2",0.63,1.43,-0.8,"AP2A2",10112
"SLC15A2",0.39,1.19,-0.8,"SLC15A2",10113
"SPZ1",0.04,0.84,-0.8,"SPZ1",10114
"FNDC5",0.02,0.82,-0.8,"FNDC5",10115
"C2orf83",0.83,1.63,-0.8,"C2orf83",10116
"SRF",0.37,1.17,-0.8,"SRF",10117
"CAMSAP1",0.37,1.17,-0.8,"CAMSAP1",10118
"PHF14",0.89,1.69,-0.8,"PHF14",10119
"ABCA9",0.63,1.43,-0.8,"ABCA9",10120
"SLC30A1",0.03,0.83,-0.8,"SLC30A1",10121
"ROR1",0.03,0.83,-0.8,"ROR1",10122
"GPRC5A",0.03,0.83,-0.8,"GPRC5A",10123
"NAP1L6",0.66,1.46,-0.8,"NAP1L6",10124
"FAM212B",0.14,0.94,-0.8,"FAM212B",10125
"ANKRD33B",0.13,0.93,-0.8,"ANKRD33B",10126
"PRH1",0.08,0.88,-0.8,"PRH1",10127
"ANO2",0,0.8,-0.8,"ANO2",10128
"DEFA6",0,0.8,-0.8,"DEFA6",10129
"CNIH3",0,0.8,-0.8,"CNIH3",10130
"APLF",0.18,0.98,-0.8,"APLF",10131
"RAB43",0.45,1.25,-0.8,"RAB43",10132
"SH3BP4",0,0.8,-0.8,"SH3BP4",10133
"CYP7A1",0.01,0.81,-0.8,"CYP7A1",10134
"FAM114A2",1.45,2.25,-0.8,"FAM114A2",10135
"RBBP8",1.28,2.08,-0.8,"RBBP8",10136
"DHX58",1.64,2.44,-0.8,"DHX58",10137
"CYP11A1",0.01,0.81,-0.8,"CYP11A1",10138
"SLC35G3",0.13,0.93,-0.8,"SLC35G3",10139
"CRABP1",0,0.8,-0.8,"CRABP1",10140
"OMD",0.23,1.03,-0.8,"OMD",10141
"MUC20",0.46,1.26,-0.8,"MUC20",10142
"RASGRP4",0.8,1.6,-0.8,"RASGRP4",10143
"CENPB",0.24,1.04,-0.8,"CENPB",10144
"KLHDC9",0,0.8,-0.8,"KLHDC9",10145
"PRKAG2",1.2,2,-0.8,"PRKAG2",10146
"PTGIS",0.77,1.57,-0.8,"PTGIS",10147
"TAF5",0.47,1.27,-0.8,"TAF5",10148
"MSMB",0,0.8,-0.8,"MSMB",10149
"MAP2K7",0.29,1.09,-0.8,"MAP2K7",10150
"CEP70",0.08,0.88,-0.8,"CEP70",10151
"ADH1B",0.01,0.81,-0.8,"ADH1B",10152
"CACNA1I",0.01,0.81,-0.8,"CACNA1I",10153
